#
# Takin/Monteconvo version 2.6.0
# MC neutrons: 1000
# MC sample steps: 1
#
# h          k            l            E            S(Q,E)      
-0.0353535   -0.0353535   1            0.939394     6.1952e-39  
-0.0353535   -0.0353535   1            0.954545     5.10718e-27 
-0.0353535   -0.0353535   1            0.969697     2.81471e-17 
-0.0353535   -0.0353535   1            0.984848     1.45738e-13 
-0.0353535   -0.0353535   1            1            0.000130272 
-0.0353535   -0.0353535   1            1.01515      0.00496076  
-0.0353535   -0.0353535   1            1.0303       0.0144391   
-0.0353535   -0.0353535   1            1.04545      0.041174    
-0.0353535   -0.0353535   1            1.06061      0.0764437   
-0.0353535   -0.0353535   1            1.07576      0.141178    
-0.0353535   -0.0353535   1            1.09091      0.295257    
-0.0353535   -0.0353535   1            1.10606      0.447096    
-0.0353535   -0.0353535   1            1.12121      0.471454    
-0.0353535   -0.0353535   1            1.13636      0.501489    
-0.0353535   -0.0353535   1            1.15152      0.375209    
-0.0353535   -0.0353535   1            1.16667      0.221159    
-0.0353535   -0.0353535   1            1.18182      0.0980921   
-0.0353535   -0.0353535   1            1.19697      0.034082    
-0.0353535   -0.0353535   1            1.21212      0.0129601   
-0.0353535   -0.0353535   1            1.22727      0.00280389  
-0.0353535   -0.0353535   1            1.24242      2.48371e-05 
-0.0353535   -0.0353535   1            1.25758      2.16016e-10 
-0.0353535   -0.0353535   1            1.27273      1.43422e-10 
-0.0353535   -0.0353535   1            1.28788      1.77073e-26 
-0.0353535   -0.0353535   1            1.30303      6.07805e-38 
-0.0353535   -0.0353535   1            1.31818      1.32554e-60 
-0.0353535   -0.0353535   1            1.33333      8.94342e-77 
-0.0353535   -0.0353535   1            1.34848      1.59476e-102
-0.0353535   -0.0353535   1            1.36364      9.22425e-129
-0.0353535   -0.0353535   1            1.37879      5.02236e-167
-0.0353535   -0.0353535   1            1.39394      4.53046e-182
-0.0353535   -0.0353535   1            1.40909      9.02583e-197
-0.0353535   -0.0353535   1            1.42424      4.33796e-260
-0.0353535   -0.0353535   1            1.43939      5.21093e-300
-0.0353535   -0.0353535   1            1.45455      0           
-0.0353535   -0.0353535   1            1.4697       0           
-0.0353535   -0.0353535   1            1.48485      0           
-0.0252525   -0.0252525   1            0            0.529483    
-0.0252525   -0.0252525   1            0.0151515    0.47067     
-0.0252525   -0.0252525   1            0.030303     0.367796    
-0.0252525   -0.0252525   1            0.0454545    0.229564    
-0.0252525   -0.0252525   1            0.0606061    0.107734    
-0.0252525   -0.0252525   1            0.0757576    0.0467615   
-0.0252525   -0.0252525   1            0.0909091    0.0240744   
-0.0252525   -0.0252525   1            0.106061     0.00494492  
-0.0252525   -0.0252525   1            0.121212     0.00267191  
-0.0252525   -0.0252525   1            0.136364     0.000267474 
-0.0252525   -0.0252525   1            0.151515     2.20593e-05 
-0.0252525   -0.0252525   1            0.166667     2.74376e-06 
-0.0252525   -0.0252525   1            0.181818     3.36978e-07 
-0.0252525   -0.0252525   1            0.19697      2.25928e-08 
-0.0252525   -0.0252525   1            0.212121     3.23788e-07 
-0.0252525   -0.0252525   1            0.227273     1.64417e-13 
-0.0252525   -0.0252525   1            0.242424     2.47914e-15 
-0.0252525   -0.0252525   1            0.257576     1.27545e-19 
-0.0252525   -0.0252525   1            0.272727     1.30541e-20 
-0.0252525   -0.0252525   1            0.287879     2.56303e-21 
-0.0252525   -0.0252525   1            0.30303      2.03759e-29 
-0.0252525   -0.0252525   1            0.318182     9.40221e-31 
-0.0252525   -0.0252525   1            0.333333     5.86759e-32 
-0.0252525   -0.0252525   1            0.348485     1.75604e-35 
-0.0252525   -0.0252525   1            0.363636     1.80582e-43 
-0.0252525   -0.0252525   1            0.378788     1.15897e-40 
-0.0252525   -0.0252525   1            0.393939     3.3941e-55  
-0.0252525   -0.0252525   1            0.409091     9.54891e-61 
-0.0252525   -0.0252525   1            0.424242     9.01046e-58 
-0.0252525   -0.0252525   1            0.439394     1.7801e-64  
-0.0252525   -0.0252525   1            0.454545     3.80819e-78 
-0.0252525   -0.0252525   1            0.469697     1.45541e-78 
-0.0252525   -0.0252525   1            0.484848     1.69956e-84 
-0.0252525   -0.0252525   1            0.5          1.74631e-91 
-0.0252525   -0.0252525   1            0.515152     4.27668e-103
-0.0252525   -0.0252525   1            0.530303     1.22147e-102
-0.0252525   -0.0252525   1            0.545455     6.88074e-107
-0.0252525   -0.0252525   1            0.560606     5.86649e-115
-0.0252525   -0.0252525   1            0.575758     2.09341e-132
-0.0252525   -0.0252525   1            0.590909     7.48699e-133
-0.0252525   -0.0252525   1            0.606061     2.53652e-143
-0.0252525   -0.0252525   1            0.621212     2.64288e-153
-0.0252525   -0.0252525   1            0.636364     2.28185e-167
-0.0252525   -0.0252525   1            0.651515     3.373e-165  
-0.0252525   -0.0252525   1            0.666667     3.96692e-164
-0.0252525   -0.0252525   1            0.681818     8.36354e-194
-0.0252525   -0.0252525   1            0.69697      1.71792e-201
-0.0252525   -0.0252525   1            0.712121     1.27572e-214
-0.0252525   -0.0252525   1            0.727273     5.91268e-203
-0.0252525   -0.0252525   1            0.742424     1.30855e-210
-0.0252525   -0.0252525   1            0.757576     4.74599e-231
-0.0252525   -0.0252525   1            0.772727     1.7959e-245 
-0.0252525   -0.0252525   1            0.787879     1.27361e-262
-0.0252525   -0.0252525   1            0.80303      3.18985e-276
-0.0252525   -0.0252525   1            0.818182     1.08414e-250
-0.0252525   -0.0252525   1            0.833333     2.1816e-226 
-0.0252525   -0.0252525   1            0.848485     7.53451e-121
-0.0252525   -0.0252525   1            0.863636     2.62337e-158
-0.0252525   -0.0252525   1            0.878788     1.24188e-139
-0.0252525   -0.0252525   1            0.893939     9.29693e-108
-0.0252525   -0.0252525   1            0.909091     9.55074e-94 
-0.0252525   -0.0252525   1            0.924242     1.93055e-63 
-0.0252525   -0.0252525   1            0.939394     3.86192e-55 
-0.0252525   -0.0252525   1            0.954545     2.08054e-21 
-0.0252525   -0.0252525   1            0.969697     2.73473e-24 
-0.0252525   -0.0252525   1            0.984848     4.02113e-22 
-0.0252525   -0.0252525   1            1            3.74754e-09 
-0.0252525   -0.0252525   1            1.01515      0.00375333  
-0.0252525   -0.0252525   1            1.0303       0.00634512  
-0.0252525   -0.0252525   1            1.04545      0.012163    
-0.0252525   -0.0252525   1            1.06061      0.0559876   
-0.0252525   -0.0252525   1            1.07576      0.0869075   
-0.0252525   -0.0252525   1            1.09091      0.197538    
-0.0252525   -0.0252525   1            1.10606      0.364899    
-0.0252525   -0.0252525   1            1.12121      0.436588    
-0.0252525   -0.0252525   1            1.13636      0.521023    
-0.0252525   -0.0252525   1            1.15152      0.433312    
-0.0252525   -0.0252525   1            1.16667      0.331415    
-0.0252525   -0.0252525   1            1.18182      0.178954    
-0.0252525   -0.0252525   1            1.19697      0.109357    
-0.0252525   -0.0252525   1            1.21212      0.0314096   
-0.0252525   -0.0252525   1            1.22727      0.0149386   
-0.0252525   -0.0252525   1            1.24242      0.0030666   
-0.0252525   -0.0252525   1            1.25758      0.000439674 
-0.0252525   -0.0252525   1            1.27273      3.62467e-17 
-0.0252525   -0.0252525   1            1.28788      2.30891e-29 
-0.0252525   -0.0252525   1            1.30303      8.26643e-22 
-0.0252525   -0.0252525   1            1.31818      2.55429e-33 
-0.0252525   -0.0252525   1            1.33333      4.90486e-65 
-0.0252525   -0.0252525   1            1.34848      7.2911e-58  
-0.0252525   -0.0252525   1            1.36364      1.16694e-107
-0.0252525   -0.0252525   1            1.37879      7.5962e-141 
-0.0252525   -0.0252525   1            1.39394      5.37328e-142
-0.0252525   -0.0252525   1            1.40909      6.63052e-186
-0.0252525   -0.0252525   1            1.42424      2.5963e-228 
-0.0252525   -0.0252525   1            1.43939      4.25149e-237
-0.0252525   -0.0252525   1            1.45455      3.4227e-299 
-0.0252525   -0.0252525   1            1.4697       0           
-0.0252525   -0.0252525   1            1.48485      0           
-0.0151515   -0.0151515   1            0            0.525169    
-0.0151515   -0.0151515   1            0.0151515    0.491016    
-0.0151515   -0.0151515   1            0.030303     0.346118    
-0.0151515   -0.0151515   1            0.0454545    0.230716    
-0.0151515   -0.0151515   1            0.0606061    0.123275    
-0.0151515   -0.0151515   1            0.0757576    0.0421695   
-0.0151515   -0.0151515   1            0.0909091    0.0206469   
-0.0151515   -0.0151515   1            0.106061     0.00509085  
-0.0151515   -0.0151515   1            0.121212     0.00190507  
-0.0151515   -0.0151515   1            0.136364     0.000244191 
-0.0151515   -0.0151515   1            0.151515     2.06487e-05 
-0.0151515   -0.0151515   1            0.166667     2.51447e-06 
-0.0151515   -0.0151515   1            0.181818     1.29134e-07 
-0.0151515   -0.0151515   1            0.19697      2.78109e-09 
-0.0151515   -0.0151515   1            0.212121     2.31122e-11 
-0.0151515   -0.0151515   1            0.227273     1.64217e-12 
-0.0151515   -0.0151515   1            0.242424     7.49681e-17 
-0.0151515   -0.0151515   1            0.257576     1.13821e-16 
-0.0151515   -0.0151515   1            0.272727     1.27648e-20 
-0.0151515   -0.0151515   1            0.287879     3.71476e-24 
-0.0151515   -0.0151515   1            0.30303      4.17639e-26 
-0.0151515   -0.0151515   1            0.318182     8.126e-31   
-0.0151515   -0.0151515   1            0.333333     1.13607e-33 
-0.0151515   -0.0151515   1            0.348485     1.07811e-41 
-0.0151515   -0.0151515   1            0.363636     2.11441e-33 
-0.0151515   -0.0151515   1            0.378788     4.00958e-51 
-0.0151515   -0.0151515   1            0.393939     9.36978e-54 
-0.0151515   -0.0151515   1            0.409091     5.07778e-60 
-0.0151515   -0.0151515   1            0.424242     5.64024e-57 
-0.0151515   -0.0151515   1            0.439394     6.74874e-60 
-0.0151515   -0.0151515   1            0.454545     1.59368e-78 
-0.0151515   -0.0151515   1            0.469697     1.33517e-75 
-0.0151515   -0.0151515   1            0.484848     1.03645e-85 
-0.0151515   -0.0151515   1            0.5          5.79645e-94 
-0.0151515   -0.0151515   1            0.515152     3.10397e-102
-0.0151515   -0.0151515   1            0.530303     7.09248e-108
-0.0151515   -0.0151515   1            0.545455     9.28683e-114
-0.0151515   -0.0151515   1            0.560606     1.36722e-118
-0.0151515   -0.0151515   1            0.575758     6.07184e-129
-0.0151515   -0.0151515   1            0.590909     1.51472e-134
-0.0151515   -0.0151515   1            0.606061     2.81453e-140
-0.0151515   -0.0151515   1            0.621212     1.70365e-150
-0.0151515   -0.0151515   1            0.636364     3.31713e-160
-0.0151515   -0.0151515   1            0.651515     2.53627e-172
-0.0151515   -0.0151515   1            0.666667     4.71081e-181
-0.0151515   -0.0151515   1            0.681818     3.22478e-184
-0.0151515   -0.0151515   1            0.69697      1.62394e-194
-0.0151515   -0.0151515   1            0.712121     2.94279e-211
-0.0151515   -0.0151515   1            0.727273     2.79452e-229
-0.0151515   -0.0151515   1            0.742424     1.16751e-219
-0.0151515   -0.0151515   1            0.757576     2.36885e-246
-0.0151515   -0.0151515   1            0.772727     3.58232e-242
-0.0151515   -0.0151515   1            0.787879     8.6691e-262 
-0.0151515   -0.0151515   1            0.80303      1.07867e-271
-0.0151515   -0.0151515   1            0.818182     3.36133e-295
-0.0151515   -0.0151515   1            0.833333     2.27517e-280
-0.0151515   -0.0151515   1            0.848485     3.55095e-205
-0.0151515   -0.0151515   1            0.863636     4.06725e-177
-0.0151515   -0.0151515   1            0.878788     1.51917e-134
-0.0151515   -0.0151515   1            0.893939     3.23968e-128
-0.0151515   -0.0151515   1            0.909091     6.14137e-109
-0.0151515   -0.0151515   1            0.924242     1.20304e-72 
-0.0151515   -0.0151515   1            0.939394     2.69583e-57 
-0.0151515   -0.0151515   1            0.954545     3.15141e-34 
-0.0151515   -0.0151515   1            0.969697     1.27241e-27 
-0.0151515   -0.0151515   1            0.984848     1.77491e-11 
-0.0151515   -0.0151515   1            1            0.00241138  
-0.0151515   -0.0151515   1            1.01515      4.638e-09   
-0.0151515   -0.0151515   1            1.0303       0.00317214  
-0.0151515   -0.0151515   1            1.04545      0.00670741  
-0.0151515   -0.0151515   1            1.06061      0.0351082   
-0.0151515   -0.0151515   1            1.07576      0.075454    
