#
# Takin/Monteconvo version 2.6.0
# MC neutrons: 1000
# MC sample steps: 1
#
# h          k            l            E            S(Q,E)      
0.266        0.266        1            0.9          8.29663e-26 
0.266        0.266        1            0.91         4.9745e-27  
0.266        0.266        1            0.92         2.64249e-27 
0.266        0.266        1            0.93         3.53851e-32 
0.266        0.266        1            0.94         4.12403e-31 
0.266        0.266        1            0.95         1.98043e-34 
0.266        0.266        1            0.96         1.40138e-40 
0.266        0.266        1            0.97         2.70577e-38 
0.266        0.266        1            0.98         7.32442e-47 
0.266        0.266        1            0.99         2.11817e-44 
0.269        0.269        1            0            0.511052    
0.269        0.269        1            0.01         0.509603    
0.269        0.269        1            0.02         0.451743    
0.269        0.269        1            0.03         0.368884    
0.269        0.269        1            0.04         0.281736    
0.269        0.269        1            0.05         0.198371    
0.269        0.269        1            0.06         0.12176     
0.269        0.269        1            0.07         0.0736806   
0.269        0.269        1            0.08         0.0379386   
0.269        0.269        1            0.09         0.0195251   
0.269        0.269        1            0.1          0.00883018  
0.269        0.269        1            0.11         0.00309301  
0.269        0.269        1            0.12         0.00112204  
0.269        0.269        1            0.13         0.000531287 
0.269        0.269        1            0.14         9.52926e-05 
0.269        0.269        1            0.15         0.000168679 
0.269        0.269        1            0.16         5.73999e-06 
0.269        0.269        1            0.17         3.01483e-07 
0.269        0.269        1            0.18         5.51218e-07 
0.269        0.269        1            0.19         1.71658e-09 
0.269        0.269        1            0.2          5.76494e-12 
0.269        0.269        1            0.21         8.63828e-08 
0.269        0.269        1            0.22         8.80861e-14 
0.269        0.269        1            0.23         2.46225e-13 
0.269        0.269        1            0.24         3.68506e-14 
0.269        0.269        1            0.25         1.08619e-14 
0.269        0.269        1            0.26         2.00887e-13 
0.269        0.269        1            0.27         3.91744e-12 
0.269        0.269        1            0.28         1.29573e-10 
0.269        0.269        1            0.29         2.32637e-08 
0.269        0.269        1            0.3          1.41582e-08 
0.269        0.269        1            0.31         3.27514e-08 
0.269        0.269        1            0.32         3.60992e-08 
0.269        0.269        1            0.33         1.48383e-07 
0.269        0.269        1            0.34         3.76602e-07 
0.269        0.269        1            0.35         2.62616e-06 
0.269        0.269        1            0.36         3.2442e-06  
0.269        0.269        1            0.37         8.17838e-06 
0.269        0.269        1            0.38         1.51704e-05 
0.269        0.269        1            0.39         3.01505e-05 
0.269        0.269        1            0.4          3.8992e-05  
0.269        0.269        1            0.41         7.67367e-05 
0.269        0.269        1            0.42         0.000127075 
0.269        0.269        1            0.43         0.000180922 
0.269        0.269        1            0.44         0.000250944 
0.269        0.269        1            0.45         0.00030804  
0.269        0.269        1            0.46         0.00037637  
0.269        0.269        1            0.47         0.000439948 
0.269        0.269        1            0.48         0.000471726 
0.269        0.269        1            0.49         0.00051557  
0.269        0.269        1            0.5          0.000529953 
0.269        0.269        1            0.51         0.000494039 
0.269        0.269        1            0.52         0.000456767 
0.269        0.269        1            0.53         0.000410794 
0.269        0.269        1            0.54         0.000350072 
0.269        0.269        1            0.55         0.000286603 
0.269        0.269        1            0.56         0.000251974 
0.269        0.269        1            0.57         0.000190622 
